ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link
322,Coin Change,35.5%,Medium,0.0356968299720654, https://leetcode.com/problems/coin-change
1254,Number of Closed Islands,60.5%,Medium,0.0354019270509159, https://leetcode.com/problems/number-of-closed-islands
238,Product of Array Except Self,60.1%,Medium,0.0348298725805272, https://leetcode.com/problems/product-of-array-except-self
1325,Delete Leaves With a Given Value,73.0%,Medium,0.0347861160854155, https://leetcode.com/problems/delete-leaves-with-a-given-value
886,Possible Bipartition,44.2%,Medium,0.034103901828857, https://leetcode.com/problems/possible-bipartition
384,Shuffle an Array,52.8%,Medium,0.0339911878170335, https://leetcode.com/problems/shuffle-an-array
12,Integer to Roman,55.1%,Medium,0.0337015888109755, https://leetcode.com/problems/integer-to-roman
567,Permutation in String,44.4%,Medium,0.0333240757315918, https://leetcode.com/problems/permutation-in-string
79,Word Search,35.6%,Medium,0.0331820882143618, https://leetcode.com/problems/word-search
989,Add to Array-Form of Integer,44.2%,Easy,0.0326826474303584, https://leetcode.com/problems/add-to-array-form-of-integer
300,Longest Increasing Subsequence,42.6%,Medium,0.0324577369374207, https://leetcode.com/problems/longest-increasing-subsequence
301,Remove Invalid Parentheses,43.3%,Hard,0.0322608622182214, https://leetcode.com/problems/remove-invalid-parentheses
109,Convert Sorted List to Binary Search Tree,47.7%,Medium,0.0322031404946347, https://leetcode.com/problems/convert-sorted-list-to-binary-search-tree
1091,Shortest Path in Binary Matrix,38.2%,Medium,0.0316482109507817, https://leetcode.com/problems/shortest-path-in-binary-matrix
1123,Lowest Common Ancestor of Deepest Leaves,66.8%,Medium,0.0314738803797313, https://leetcode.com/problems/lowest-common-ancestor-of-deepest-leaves
814,Binary Tree Pruning,74.5%,Medium,0.0311309185951731, https://leetcode.com/problems/binary-tree-pruning
443,String Compression,41.3%,Easy,0.0310262735631005, https://leetcode.com/problems/string-compression
55,Jump Game,34.6%,Medium,0.0309852523818078, https://leetcode.com/problems/jump-game
38,Count and Say,44.6%,Easy,0.0309562346634671, https://leetcode.com/problems/count-and-say
724,Find Pivot Index,44.0%,Easy,0.0308984415512341, https://leetcode.com/problems/find-pivot-index
1179,Reformat Department Table,80.6%,Easy,0.0306537410910024, https://leetcode.com/problems/reformat-department-table
207,Course Schedule,43.1%,Medium,0.0306283894901178, https://leetcode.com/problems/course-schedule
1027,Longest Arithmetic Sequence,53.4%,Medium,0.0303053494953289, https://leetcode.com/problems/longest-arithmetic-sequence
1192,Critical Connections in a Network,48.6%,Hard,0.0301833778230985, https://leetcode.com/problems/critical-connections-in-a-network
240,Search a 2D Matrix II,43.2%,Medium,0.0299928761240394, https://leetcode.com/problems/search-a-2d-matrix-ii
419,Battleships in a Board,70.0%,Medium,0.0296757681461166, https://leetcode.com/problems/battleships-in-a-board
157,Read N Characters Given Read4,34.2%,Easy,0.0294355321021293, https://leetcode.com/problems/read-n-characters-given-read4
456,132 Pattern,28.9%,Medium,0.0293061265854993, https://leetcode.com/problems/132-pattern
665,Non-decreasing Array,19.5%,Easy,0.0290530440626897, https://leetcode.com/problems/non-decreasing-array
116,Populating Next Right Pointers in Each Node,45.2%,Medium,0.0290296146751141, https://leetcode.com/problems/populating-next-right-pointers-in-each-node
311,Sparse Matrix Multiplication,61.9%,Medium,0.0277026025493357, https://leetcode.com/problems/sparse-matrix-multiplication
227,Basic Calculator II,36.9%,Medium,0.027685557859864, https://leetcode.com/problems/basic-calculator-ii
343,Integer Break,50.4%,Medium,0.0271571339689074, https://leetcode.com/problems/integer-break
118,Pascal's Triangle,52.5%,Easy,0.0267306259446584, https://leetcode.com/problems/pascals-triangle
931,Minimum Falling Path Sum,62.5%,Medium,0.0267216968171524, https://leetcode.com/problems/minimum-falling-path-sum
442,Find All Duplicates in an Array,67.8%,Medium,0.0260808755527924, https://leetcode.com/problems/find-all-duplicates-in-an-array
403,Frog Jump,39.7%,Hard,0.0259249775263148, https://leetcode.com/problems/frog-jump
283,Move Zeroes,57.8%,Easy,0.025673520193393, https://leetcode.com/problems/move-zeroes
312,Burst Balloons,51.8%,Hard,0.0255278699533429, https://leetcode.com/problems/burst-balloons
785,Is Graph Bipartite?,47.5%,Medium,0.0251059211310763, https://leetcode.com/problems/is-graph-bipartite
849,Maximize Distance to Closest Person,42.6%,Easy,0.0250639686632162, https://leetcode.com/problems/maximize-distance-to-closest-person
941,Valid Mountain Array,33.2%,Easy,0.0248906655257877, https://leetcode.com/problems/valid-mountain-array
220,Contains Duplicate III,20.9%,Medium,0.0248769047554045, https://leetcode.com/problems/contains-duplicate-iii
409,Longest Palindrome,50.3%,Easy,0.0248614420653291, https://leetcode.com/problems/longest-palindrome
104,Maximum Depth of Binary Tree,66.0%,Easy,0.0248151691197239, https://leetcode.com/problems/maximum-depth-of-binary-tree
983,Minimum Cost For Tickets,60.5%,Medium,0.0246773780933762, https://leetcode.com/problems/minimum-cost-for-tickets
463,Island Perimeter,65.7%,Easy,0.0244378167274142, https://leetcode.com/problems/island-perimeter
395,Longest Substring with At Least K Repeating Characters,41.4%,Medium,0.0242289259743798, https://leetcode.com/problems/longest-substring-with-at-least-k-repeating-characters
687,Longest Univalue Path,36.2%,Easy,0.0235028444547827, https://leetcode.com/problems/longest-univalue-path
8,String to Integer (atoi),15.4%,Medium,0.0234708483455069, https://leetcode.com/problems/string-to-integer-atoi
252,Meeting Rooms,54.6%,Easy,0.0233246725664089, https://leetcode.com/problems/meeting-rooms
791,Custom Sort String,65.7%,Medium,0.0232839389540447, https://leetcode.com/problems/custom-sort-string
766,Toeplitz Matrix,65.1%,Easy,0.0228060055290376, https://leetcode.com/problems/toeplitz-matrix
678,Valid Parenthesis String,31.0%,Medium,0.0227153435214726, https://leetcode.com/problems/valid-parenthesis-string
216,Combination Sum III,56.6%,Medium,0.022612608490117, https://leetcode.com/problems/combination-sum-iii
622,Design Circular Queue,43.8%,Medium,0.0224602366797499, https://leetcode.com/problems/design-circular-queue
285,Inorder Successor in BST,40.4%,Medium,0.0223348201005798, https://leetcode.com/problems/inorder-successor-in-bst
113,Path Sum II,46.7%,Medium,0.0218827112495076, https://leetcode.com/problems/path-sum-ii
278,First Bad Version,35.7%,Easy,0.0213940503666257, https://leetcode.com/problems/first-bad-version
698,Partition to K Equal Sum Subsets,45.0%,Medium,0.0210978289646358, https://leetcode.com/problems/partition-to-k-equal-sum-subsets
377,Combination Sum IV,45.3%,Medium,0.0208775850215552, https://leetcode.com/problems/combination-sum-iv
654,Maximum Binary Tree,79.9%,Medium,0.0206086634277896, https://leetcode.com/problems/maximum-binary-tree
60,Permutation Sequence,38.4%,Hard,0.0204715439801872, https://leetcode.com/problems/permutation-sequence
341,Flatten Nested List Iterator,52.9%,Medium,0.0199806846904834, https://leetcode.com/problems/flatten-nested-list-iterator
540,Single Element in a Sorted Array,57.9%,Medium,0.0192128868599912, https://leetcode.com/problems/single-element-in-a-sorted-array
669,Trim a Binary Search Tree,63.0%,Easy,0.0191393402106974, https://leetcode.com/problems/trim-a-binary-search-tree
229,Majority Element II,35.6%,Medium,0.0190572704102861, https://leetcode.com/problems/majority-element-ii
88,Merge Sorted Array,39.4%,Easy,0.0186670095933563, https://leetcode.com/problems/merge-sorted-array
901,Online Stock Span,60.2%,Medium,0.0186225120980018, https://leetcode.com/problems/online-stock-span
37,Sudoku Solver,43.6%,Hard,0.0182154398913411, https://leetcode.com/problems/sudoku-solver
136,Single Number,65.5%,Easy,0.0178016663368262, https://leetcode.com/problems/single-number
406,Queue Reconstruction by Height,66.9%,Medium,0.0177466946813353, https://leetcode.com/problems/queue-reconstruction-by-height
289,Game of Life,54.5%,Medium,0.0173239499317743, https://leetcode.com/problems/game-of-life
145,Binary Tree Postorder Traversal,55.0%,Hard,0.016829118200097, https://leetcode.com/problems/binary-tree-postorder-traversal
140,Word Break II,32.6%,Hard,0.0168003413891078, https://leetcode.com/problems/word-break-ii
242,Valid Anagram,56.9%,Easy,0.0165139473756747, https://leetcode.com/problems/valid-anagram
51,N-Queens,46.6%,Hard,0.0163938097756764, https://leetcode.com/problems/n-queens
349,Intersection of Two Arrays,62.5%,Easy,0.0162399815984884, https://leetcode.com/problems/intersection-of-two-arrays
334,Increasing Triplet Subsequence,40.0%,Medium,0.0160581531689749, https://leetcode.com/problems/increasing-triplet-subsequence
59,Spiral Matrix II,53.9%,Medium,0.0157918796978916, https://leetcode.com/problems/spiral-matrix-ii
374,Guess Number Higher or Lower,43.1%,Easy,0.0153553880831946, https://leetcode.com/problems/guess-number-higher-or-lower
1025,Divisor Game,66.3%,Easy,0.0150152971199955, https://leetcode.com/problems/divisor-game
153,Find Minimum in Rotated Sorted Array,45.1%,Medium,0.0149395869161867, https://leetcode.com/problems/find-minimum-in-rotated-sorted-array
80,Remove Duplicates from Sorted Array II,44.0%,Medium,0.0148150857851406, https://leetcode.com/problems/remove-duplicates-from-sorted-array-ii
177,Nth Highest Salary,31.4%,Medium,0.0143732262413717, https://leetcode.com/problems/nth-highest-salary
371,Sum of Two Integers,50.7%,Medium,0.0140649294674035, https://leetcode.com/problems/sum-of-two-integers
24,Swap Nodes in Pairs,50.4%,Medium,0.013945066390122, https://leetcode.com/problems/swap-nodes-in-pairs
131,Palindrome Partitioning,47.5%,Medium,0.0139035955385773, https://leetcode.com/problems/palindrome-partitioning
144,Binary Tree Preorder Traversal,55.7%,Medium,0.0136676387286638, https://leetcode.com/problems/binary-tree-preorder-traversal
70,Climbing Stairs,47.8%,Easy,0.0134949755750043, https://leetcode.com/problems/climbing-stairs
122,Best Time to Buy and Sell Stock II,57.0%,Easy,0.0133513331748642, https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii
303,Range Sum Query - Immutable,44.7%,Easy,0.0132408422369975, https://leetcode.com/problems/range-sum-query-immutable
496,Next Greater Element I,63.8%,Easy,0.0132015118585358, https://leetcode.com/problems/next-greater-element-i
451,Sort Characters By Frequency,63.0%,Medium,0.0131537575587405, https://leetcode.com/problems/sort-characters-by-frequency
344,Reverse String,68.5%,Easy,0.013014662307854, https://leetcode.com/problems/reverse-string
82,Remove Duplicates from Sorted List II,36.8%,Medium,0.0129703504426274, https://leetcode.com/problems/remove-duplicates-from-sorted-list-ii
213,House Robber II,36.5%,Medium,0.0126543922104975, https://leetcode.com/problems/house-robber-ii
181,Employees Earning More Than Their Managers,56.9%,Easy,0.0126184639592115, https://leetcode.com/problems/employees-earning-more-than-their-managers
50,Pow(x;n),30.3%,Medium,0.0125450298400817, https://leetcode.com/problems/powx-n
547,Friend Circles,58.6%,Medium,0.0122288286394345, https://leetcode.com/problems/friend-circles
11,Container With Most Water,50.8%,Medium,0.0122148247464921, https://leetcode.com/problems/container-with-most-water
1313,Decompress Run-Length Encoded List,85.1%,Easy,0.0120883913859679, https://leetcode.com/problems/decompress-run-length-encoded-list
523,Continuous Subarray Sum,24.6%,Medium,0.0118169765047845, https://leetcode.com/problems/continuous-subarray-sum
7,Reverse Integer,25.8%,Easy,0.0115763470969863, https://leetcode.com/problems/reverse-integer
237,Delete Node in a Linked List,63.8%,Easy,0.0115385895564937, https://leetcode.com/problems/delete-node-in-a-linked-list
1051,Height Checker,71.1%,Easy,0.0114680155916411, https://leetcode.com/problems/height-checker
69,Sqrt(x),33.9%,Easy,0.0114432272223427, https://leetcode.com/problems/sqrtx
171,Excel Sheet Column Number,55.9%,Easy,0.0111951910924916, https://leetcode.com/problems/excel-sheet-column-number
160,Intersection of Two Linked Lists,40.6%,Easy,0.0109944913986662, https://leetcode.com/problems/intersection-of-two-linked-lists
559,Maximum Depth of N-ary Tree,68.7%,Easy,0.0109740470319767, https://leetcode.com/problems/maximum-depth-of-n-ary-tree
1281,Subtract the Product and Sum of Digits of an Integer,85.2%,Easy,0.0109082074254642, https://leetcode.com/problems/subtract-the-product-and-sum-of-digits-of-an-integer
155,Min Stack,44.5%,Easy,0.010653509851791, https://leetcode.com/problems/min-stack
257,Binary Tree Paths,51.5%,Easy,0.0104576116439581, https://leetcode.com/problems/binary-tree-paths
572,Subtree of Another Tree,44.1%,Easy,0.0104548782926302, https://leetcode.com/problems/subtree-of-another-tree
211,Add and Search Word - Data structure design,38.1%,Medium,0.0104385081439234, https://leetcode.com/problems/add-and-search-word-data-structure-design
62,Unique Paths,54.1%,Medium,0.0103675620488569, https://leetcode.com/problems/unique-paths
67,Add Binary,45.2%,Easy,0.0103426372886288, https://leetcode.com/problems/add-binary
739,Daily Temperatures,63.3%,Medium,0.0100326901218144, https://leetcode.com/problems/daily-temperatures
18,4Sum,33.7%,Medium,0.0098425991441941, https://leetcode.com/problems/4sum
231,Power of Two,43.7%,Easy,0.0097371752778583, https://leetcode.com/problems/power-of-two
40,Combination Sum II,48.2%,Medium,0.0095786172970697, https://leetcode.com/problems/combination-sum-ii
387,First Unique Character in a String,53.4%,Easy,0.0093926801990541, https://leetcode.com/problems/first-unique-character-in-a-string
32,Longest Valid Parentheses,28.4%,Hard,0.0091116803512558, https://leetcode.com/problems/longest-valid-parentheses
416,Partition Equal Subset Sum,43.7%,Medium,0.0086862652559603, https://leetcode.com/problems/partition-equal-subset-sum
6,ZigZag Conversion,36.3%,Medium,0.0077116248757144, https://leetcode.com/problems/zigzag-conversion
13,Roman to Integer,55.7%,Easy,0.0076982674257523, https://leetcode.com/problems/roman-to-integer
101,Symmetric Tree,46.8%,Easy,0.007646596306528, https://leetcode.com/problems/symmetric-tree
412,Fizz Buzz,62.3%,Easy,0.0071659210261436, https://leetcode.com/problems/fizz-buzz
1342,Number of Steps to Reduce a Number to Zero,86.3%,Easy,0.0069759613207748, https://leetcode.com/problems/number-of-steps-to-reduce-a-number-to-zero
114,Flatten Binary Tree to Linked List,49.3%,Medium,0.0068965790590603, https://leetcode.com/problems/flatten-binary-tree-to-linked-list
29,Divide Two Integers,16.4%,Medium,0.0067727993400924, https://leetcode.com/problems/divide-two-integers
98,Validate Binary Search Tree,27.8%,Medium,0.0066113514893502, https://leetcode.com/problems/validate-binary-search-tree
138,Copy List with Random Pointer,36.4%,Medium,0.0061910118808252, https://leetcode.com/problems/copy-list-with-random-pointer
973,K Closest Points to Origin,63.8%,Medium,0.0057736880944263, https://leetcode.com/problems/k-closest-points-to-origin
39,Combination Sum,56.1%,Medium,0.0057159343964409, https://leetcode.com/problems/combination-sum
167,Two Sum II - Input array is sorted,54.1%,Easy,0.005507380022589, https://leetcode.com/problems/two-sum-ii-input-array-is-sorted
485,Max Consecutive Ones,54.6%,Easy,0.0053149208292896, https://leetcode.com/problems/max-consecutive-ones
48,Rotate Image,56.7%,Medium,0.0050955524266001, https://leetcode.com/problems/rotate-image
75,Sort Colors,47.3%,Medium,0.0049925216031209, https://leetcode.com/problems/sort-colors
35,Search Insert Position,42.6%,Easy,0.0046468485103753, https://leetcode.com/problems/search-insert-position
190,Reverse Bits,39.8%,Easy,0.0041165497459098, https://leetcode.com/problems/reverse-bits
125,Valid Palindrome,36.7%,Easy,0.0039805008274065, https://leetcode.com/problems/valid-palindrome
28,Implement strStr(),34.5%,Easy,0.00394322277504, https://leetcode.com/problems/implement-strstr
977,Squares of a Sorted Array,72.1%,Easy,0.0038910554929666, https://leetcode.com/problems/squares-of-a-sorted-array
141,Linked List Cycle,41.1%,Easy,0.0034937584669245, https://leetcode.com/problems/linked-list-cycle
309,Best Time to Buy and Sell Stock with Cooldown,47.4%,Medium,0.0028498166907604, https://leetcode.com/problems/best-time-to-buy-and-sell-stock-with-cooldown
621,Task Scheduler,50.1%,Medium,0.0023417843381444, https://leetcode.com/problems/task-scheduler
26,Remove Duplicates from Sorted Array,45.1%,Easy,0.0019513153174351, https://leetcode.com/problems/remove-duplicates-from-sorted-array
203,Remove Linked List Elements,38.6%,Easy,0.0016237064659255, https://leetcode.com/problems/remove-linked-list-elements
100,Same Tree,53.4%,Easy,0.0014080047382258, https://leetcode.com/problems/same-tree
929,Unique Email Addresses,67.4%,Easy,4.044864181469562, https://leetcode.com/problems/unique-email-addresses
904,Fruit Into Baskets,42.5%,Medium,3.944467952217217, https://leetcode.com/problems/fruit-into-baskets
1007,Minimum Domino Rotations For Equal Row,50.0%,Medium,3.844071722964872, https://leetcode.com/problems/minimum-domino-rotations-for-equal-row
843,Guess the Word,46.1%,Hard,3.743675493712528, https://leetcode.com/problems/guess-the-word
482,License Key Formatting,43.1%,Easy,3.6432792644601832, https://leetcode.com/problems/license-key-formatting
975,Odd Even Jump,42.2%,Hard,3.542883035207838, https://leetcode.com/problems/odd-even-jump
681,Next Closest Time,45.0%,Medium,3.442486805955494, https://leetcode.com/problems/next-closest-time
1,Two Sum,45.6%,Easy,3.391941202330629, https://leetcode.com/problems/two-sum
399,Evaluate Division,51.6%,Medium,3.376278307417863, https://leetcode.com/problems/evaluate-division
410,Split Array Largest Sum,44.5%,Hard,3.328761998002674, https://leetcode.com/problems/split-array-largest-sum
159,Longest Substring with At Most Two Distinct Characters,49.4%,Medium,3.2283657687503293, https://leetcode.com/problems/longest-substring-with-at-most-two-distinct-characters
222,Count Complete Tree Nodes,46.8%,Medium,3.1625743234775263, https://leetcode.com/problems/count-complete-tree-nodes
947,Most Stones Removed with Same Row or Column,55.2%,Medium,3.119562576778479, https://leetcode.com/problems/most-stones-removed-with-same-row-or-column
857,Minimum Cost to Hire K Workers,49.6%,Hard,3.062264814727787, https://leetcode.com/problems/minimum-cost-to-hire-k-workers
844,Backspace String Compare,46.4%,Easy,3.0249115810191864, https://leetcode.com/problems/backspace-string-compare
809,Expressive Words,47.0%,Medium,2.960302926485219, https://leetcode.com/problems/expressive-words
642,Design Search Autocomplete System,44.7%,Hard,2.8599066972328746, https://leetcode.com/problems/design-search-autocomplete-system
683,K Empty Slots,35.6%,Hard,2.797569124141848, https://leetcode.com/problems/k-empty-slots
248,Strobogrammatic Number III,39.6%,Hard,2.7272391635558617, https://leetcode.com/problems/strobogrammatic-number-iii
1057,Campus Bikes,57.7%,Medium,2.7150993767802127, https://leetcode.com/problems/campus-bikes
489,Robot Room Cleaner,69.7%,Hard,2.630171759357849, https://leetcode.com/problems/robot-room-cleaner
299,Bulls and Cows,42.4%,Easy,2.5375177850737174, https://leetcode.com/problems/bulls-and-cows
833,Find And Replace in String,50.4%,Medium,2.5236194176142264, https://leetcode.com/problems/find-and-replace-in-string
753,Cracking the Safe,50.5%,Hard,2.495622331331105, https://leetcode.com/problems/cracking-the-safe
939,Minimum Area Rectangle,51.8%,Medium,2.4798105966919675, https://leetcode.com/problems/minimum-area-rectangle
1153,String Transforms Into Another String,35.8%,Hard,2.418263667238461, https://leetcode.com/problems/string-transforms-into-another-string
736,Parse Lisp Expression,47.5%,Hard,2.401785275487999, https://leetcode.com/problems/parse-lisp-expression
727,Minimum Window Subsequence,41.8%,Hard,2.3522468452462983, https://leetcode.com/problems/minimum-window-subsequence
1055,Shortest Way to Form String,56.9%,Medium,2.344809651331196, https://leetcode.com/problems/shortest-way-to-form-string
359,Logger Rate Limiter,70.8%,Easy,2.3184153762193795, https://leetcode.com/problems/logger-rate-limiter
1088,Confusing Number II,44.0%,Hard,2.292381877047574, https://leetcode.com/problems/confusing-number-ii
308,Range Sum Query 2D - Mutable,35.6%,Hard,2.256291556154219, https://leetcode.com/problems/range-sum-query-2d-mutable
777,Swap Adjacent in LR String,34.8%,Medium,2.1854101194026425, https://leetcode.com/problems/swap-adjacent-in-lr-string
659,Split Array into Consecutive Subsequences,43.7%,Medium,2.1845884916182685, https://leetcode.com/problems/split-array-into-consecutive-subsequences
803,Bricks Falling When Hit,30.8%,Hard,2.1118142976405325, https://leetcode.com/problems/bricks-falling-when-hit
1110,Delete Nodes And Return Forest,67.0%,Medium,2.019125363491334, https://leetcode.com/problems/delete-nodes-and-return-forest
731,My Calendar II,49.1%,Medium,2.015129499337331, https://leetcode.com/problems/my-calendar-ii
465,Optimal Account Balancing,46.9%,Hard,1.9963058803388951, https://leetcode.com/problems/optimal-account-balancing
837,New 21 Game,34.6%,Medium,1.9906157370153676, https://leetcode.com/problems/new-21-game
158,Read N Characters Given Read4 II - Call multiple times,33.8%,Hard,1.9766021206834103, https://leetcode.com/problems/read-n-characters-given-read4-ii-call-multiple-times
253,Meeting Rooms II,45.7%,Medium,1.9742755414801227, https://leetcode.com/problems/meeting-rooms-ii
846,Hand of Straights,54.2%,Medium,1.9589928212074288, https://leetcode.com/problems/hand-of-straights
679,24 Game,46.4%,Hard,1.9311876270598625, https://leetcode.com/problems/24-game
913,Cat and Mouse,31.3%,Hard,1.9135193229265484, https://leetcode.com/problems/cat-and-mouse
900,RLE Iterator,53.5%,Medium,1.90956860295546, https://leetcode.com/problems/rle-iterator
527,Word Abbreviation,54.3%,Hard,1.8632251701364464, https://leetcode.com/problems/word-abbreviation
363,Max Sum of Rectangle No Larger Than K,37.3%,Hard,1.8588863307783805, https://leetcode.com/problems/max-sum-of-rectangle-no-larger-than-k
562,Longest Line of Consecutive One in Matrix,45.9%,Medium,1.858560438645791, https://leetcode.com/problems/longest-line-of-consecutive-one-in-matrix
552,Student Attendance Record II,36.7%,Hard,1.8556835666961384, https://leetcode.com/problems/student-attendance-record-ii
1096,Brace Expansion II,62.2%,Hard,1.834545562441917, https://leetcode.com/problems/brace-expansion-ii
951,Flip Equivalent Binary Trees,65.8%,Medium,1.7341493331895723, https://leetcode.com/problems/flip-equivalent-binary-trees
1170,Compare Strings by Frequency of the Smallest Character,58.7%,Easy,1.7114332746638885, https://leetcode.com/problems/compare-strings-by-frequency-of-the-smallest-character
315,Count of Smaller Numbers After Self,41.5%,Hard,1.6443821681064463, https://leetcode.com/problems/count-of-smaller-numbers-after-self
818,Race Car,39.0%,Hard,1.6214460620624969, https://leetcode.com/problems/race-car
946,Validate Stack Sequences,61.9%,Medium,1.5994559783727524, https://leetcode.com/problems/validate-stack-sequences
774,Minimize Max Distance to Gas Station,46.9%,Hard,1.5441973905656994, https://leetcode.com/problems/minimize-max-distance-to-gas-station
329,Longest Increasing Path in a Matrix,43.4%,Hard,1.541769145865253, https://leetcode.com/problems/longest-increasing-path-in-a-matrix
271,Encode and Decode Strings,31.5%,Medium,1.5383105684185163, https://leetcode.com/problems/encode-and-decode-strings
205,Isomorphic Strings,39.8%,Easy,1.516418285828295, https://leetcode.com/problems/isomorphic-strings
247,Strobogrammatic Number II,47.6%,Medium,1.5085335516081693, https://leetcode.com/problems/strobogrammatic-number-ii
734,Sentence Similarity,42.1%,Easy,1.4835233134988377, https://leetcode.com/problems/sentence-similarity
394,Decode String,50.0%,Medium,1.4539606731923782, https://leetcode.com/problems/decode-string
528,Random Pick with Weight,43.9%,Medium,1.4210764862519991, https://leetcode.com/problems/random-pick-with-weight
1087,Brace Expansion,62.7%,Medium,1.41943804993247, https://leetcode.com/problems/brace-expansion
1231,Divide Chocolate,52.4%,Hard,1.4098248585300848, https://leetcode.com/problems/divide-chocolate
68,Text Justification,27.7%,Hard,1.4086426277269546, https://leetcode.com/problems/text-justification
750,Number Of Corner Rectangles,66.4%,Medium,1.3924482266942688, https://leetcode.com/problems/number-of-corner-rectangles
752,Open the Lock,51.8%,Medium,1.3892458195731074, https://leetcode.com/problems/open-the-lock
943,Find the Shortest Superstring,42.9%,Hard,1.3440770366239985, https://leetcode.com/problems/find-the-shortest-superstring
444,Sequence Reconstruction,22.2%,Medium,1.3436115712374912, https://leetcode.com/problems/sequence-reconstruction
850,Rectangle Area II,47.5%,Hard,1.3400889592991392, https://leetcode.com/problems/rectangle-area-ii
849,Maximize Distance to Closest Person,42.6%,Easy,1.3345334179948198, https://leetcode.com/problems/maximize-distance-to-closest-person
57,Insert Interval,33.5%,Hard,1.328796037498436, https://leetcode.com/problems/insert-interval
729,My Calendar I,51.8%,Medium,1.303154716935821, https://leetcode.com/problems/my-calendar-i
56,Merge Intervals,39.3%,Medium,1.2894784387567062, https://leetcode.com/problems/merge-intervals
911,Online Election,50.4%,Medium,1.2692378056988731, https://leetcode.com/problems/online-election
524,Longest Word in Dictionary through Deleting,48.4%,Medium,1.2543525412350942, https://leetcode.com/problems/longest-word-in-dictionary-through-deleting
835,Image Overlap,58.5%,Medium,1.252762968495368, https://leetcode.com/problems/image-overlap
1066,Campus Bikes II,54.2%,Medium,1.2505627475857657, https://leetcode.com/problems/campus-bikes-ii
1438,Longest Continuous Subarray With Absolute Diff Less Than or Equal to Limit,42.1%,Medium,1.2179008580058674, https://leetcode.com/problems/longest-continuous-subarray-with-absolute-diff-less-than-or-equal-to-limit
418,Sentence Screen Fitting,32.6%,Medium,1.2148142963271744, https://leetcode.com/problems/sentence-screen-fitting
853,Car Fleet,42.3%,Medium,1.2083112059245342, https://leetcode.com/problems/car-fleet
200,Number of Islands,46.8%,Medium,1.184437251765828, https://leetcode.com/problems/number-of-islands
963,Minimum Area Rectangle II,50.9%,Medium,1.1685097282854882, https://leetcode.com/problems/minimum-area-rectangle-ii
346,Moving Average from Data Stream,70.9%,Easy,1.1495787322601372, https://leetcode.com/problems/moving-average-from-data-stream
475,Heaters,33.1%,Easy,1.1492067361246072, https://leetcode.com/problems/heaters
723,Candy Crush,69.2%,Medium,1.1435248453489324, https://leetcode.com/problems/candy-crush
737,Sentence Similarity II,45.8%,Medium,1.1402849850686776, https://leetcode.com/problems/sentence-similarity-ii
246,Strobogrammatic Number,45.0%,Easy,1.1370161426523429, https://leetcode.com/problems/strobogrammatic-number
221,Maximal Square,37.7%,Medium,1.1278221649789075, https://leetcode.com/problems/maximal-square
1032,Stream of Characters,48.3%,Hard,1.124617145803438, https://leetcode.com/problems/stream-of-characters
471,Encode String with Shortest Length,47.1%,Hard,1.107015699464489, https://leetcode.com/problems/encode-string-with-shortest-length
163,Missing Ranges,24.3%,Medium,1.10122325620883, https://leetcode.com/problems/missing-ranges
1011,Capacity To Ship Packages Within D Days,58.1%,Medium,1.083732588790613, https://leetcode.com/problems/capacity-to-ship-packages-within-d-days
288,Unique Word Abbreviation,21.9%,Medium,1.0747067678145552, https://leetcode.com/problems/unique-word-abbreviation
767,Reorganize String,48.7%,Medium,1.0742208355439504, https://leetcode.com/problems/reorganize-string
801,Minimum Swaps To Make Sequences Increasing,38.9%,Medium,1.0707583186918646, https://leetcode.com/problems/minimum-swaps-to-make-sequences-increasing
685,Redundant Connection II,32.4%,Hard,1.044404125057112, https://leetcode.com/problems/redundant-connection-ii
2,Add Two Numbers,33.9%,Medium,1.0439659025998724, https://leetcode.com/problems/add-two-numbers
981,Time Based Key-Value Store,53.1%,Medium,1.0379055963296016, https://leetcode.com/problems/time-based-key-value-store
380,Insert Delete GetRandom O(1),47.5%,Medium,1.029143465930734, https://leetcode.com/problems/insert-delete-getrandom-o1
85,Maximal Rectangle,37.7%,Hard,1.0207112085182868, https://leetcode.com/problems/maximal-rectangle
686,Repeated String Match,32.3%,Easy,0.999704860609635, https://leetcode.com/problems/repeated-string-match
76,Minimum Window Substring,34.6%,Hard,0.9939287329653156, https://leetcode.com/problems/minimum-window-substring
743,Network Delay Time,45.0%,Medium,0.9917901232250949, https://leetcode.com/problems/network-delay-time
42,Trapping Rain Water,48.9%,Hard,0.9775537833292556, https://leetcode.com/problems/trapping-rain-water
317,Shortest Distance from All Buildings,41.4%,Hard,0.9686666122010286, https://leetcode.com/problems/shortest-distance-from-all-buildings
772,Basic Calculator III,41.3%,Hard,0.9684986405542476, https://leetcode.com/problems/basic-calculator-iii
340,Longest Substring with At Most K Distinct Characters,44.1%,Hard,0.9652163331671096, https://leetcode.com/problems/longest-substring-with-at-most-k-distinct-characters
770,Basic Calculator IV,48.1%,Hard,0.9582549309731871, https://leetcode.com/problems/basic-calculator-iv
715,Range Module,38.5%,Hard,0.9555114450274363, https://leetcode.com/problems/range-module
1146,Snapshot Array,37.0%,Medium,0.949028440149358, https://leetcode.com/problems/snapshot-array
